File Path,Line Number,Type,Pattern,Severity,Match,Message,Code
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,215,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div><label className=""block text-sm font-medium text-gray-700"">Current HBOT:</label><div className=""mt-2 space-x-4""><label className=""flex items-center""><input type=""radio"" name=""currentHbot"" value=""yes"" checked={formData.currentHbot === true} onChange={() => handleChange('currentHbot', true)} className=""mr-1.5""/> Yes</label><label className=""flex items-center""><input type=""radio"" name=""currentHbot"" value=""no"" checked={formData.currentHbot === false} onChange={() => handleChange('currentHbot', false)} className=""mr-1.5""/> No</label></div></div>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,216,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div><label className=""block text-sm font-medium text-gray-700"">Smoking Status:</label>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,224,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div><label className=""block text-sm font-medium text-gray-700"">If Smoker, has patient been counselled on smoking cessation?</label><div className=""mt-2 space-x-4""><label className=""flex items-center""><input type=""radio"" name=""smokingCounselingProvided"" value=""yes"" checked={formData.smokingCounselingProvided === true} onChange={() => handleChange('smokingCounselingProvided', true)} className=""mr-1.5""/> Yes</label><label className=""flex items-center""><input type=""radio"" name=""smokingCounselingProvided"" value=""no"" checked={formData.smokingCounselingProvided === false} onChange={() => handleChange('smokingCounselingProvided', false)} className=""mr-1.5""/> No</label></div></div>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,226,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div><label className=""block text-sm font-medium text-gray-700"">Is Patient receiving radiation therapy or chemotherapy?</label><div className=""mt-2 space-x-4""><label className=""flex items-center""><input type=""radio"" name=""receivingRadiationOrChemo"" value=""yes"" checked={formData.receivingRadiationOrChemo === true} onChange={() => handleChange('receivingRadiationOrChemo', true)} className=""mr-1.5""/> Yes</label><label className=""flex items-center""><input type=""radio"" name=""receivingRadiationOrChemo"" value=""no"" checked={formData.receivingRadiationOrChemo === false} onChange={() => handleChange('receivingRadiationOrChemo', false)} className=""mr-1.5""/> No</label></div></div>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,227,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div><label className=""block text-sm font-medium text-gray-700"">Is Patient taking medications considered to be immune system modulators?</label><div className=""mt-2 space-x-4""><label className=""flex items-center""><input type=""radio"" name=""takingImmuneModulators"" value=""yes"" checked={formData.takingImmuneModulators === true} onChange={() => handleChange('takingImmuneModulators', true)} className=""mr-1.5""/> Yes</label><label className=""flex items-center""><input type=""radio"" name=""takingImmuneModulators"" value=""no"" checked={formData.takingImmuneModulators === false} onChange={() => handleChange('takingImmuneModulators', false)} className=""mr-1.5""/> No</label></div></div>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,228,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div><label className=""block text-sm font-medium text-gray-700"">Does Patient have an autoimmune connective tissue disease diagnosis?</label><div className=""mt-2 space-x-4""><label className=""flex items-center""><input type=""radio"" name=""hasAutoimmuneDiagnosis"" value=""yes"" checked={formData.hasAutoimmuneDiagnosis === true} onChange={() => handleChange('hasAutoimmuneDiagnosis', true)} className=""mr-1.5""/> Yes</label><label className=""flex items-center""><input type=""radio"" name=""hasAutoimmuneDiagnosis"" value=""no"" checked={formData.hasAutoimmuneDiagnosis === false} onChange={() => handleChange('hasAutoimmuneDiagnosis', false)} className=""mr-1.5""/> No</label></div></div>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,230,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div><label className=""block text-sm font-medium text-gray-700"">If pressure ulcer present what is the leading type:</label>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,248,tailwind-class,text,warning,text-lg,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<h3 className=""text-lg font-medium text-gray-900"">Clinical Photos</h3>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,249,tailwind-class,text,warning,text-center,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""border-2 border-dashed border-gray-300 rounded-lg p-6 text-center"">"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,249,tailwind-class,border,warning,border-2,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"<div className=""border-2 border-dashed border-gray-300 rounded-lg p-6 text-center"">"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,249,tailwind-class,border,warning,border-dashed,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"<div className=""border-2 border-dashed border-gray-300 rounded-lg p-6 text-center"">"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,249,tailwind-class,border,warning,border-gray-300,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"<div className=""border-2 border-dashed border-gray-300 rounded-lg p-6 text-center"">"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,250,tailwind-class,text,warning,text-gray-400,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<Upload className=""mx-auto h-12 w-12 text-gray-400"" />"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,251,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<label htmlFor=""photo-upload"" className=""cursor-pointer block text-sm font-medium text-blue-600 hover:text-blue-500 mt-2"">"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,251,tailwind-class,text,warning,text-blue-600,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<label htmlFor=""photo-upload"" className=""cursor-pointer block text-sm font-medium text-blue-600 hover:text-blue-500 mt-2"">"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,251,tailwind-class,text,warning,text-blue-500,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<label htmlFor=""photo-upload"" className=""cursor-pointer block text-sm font-medium text-blue-600 hover:text-blue-500 mt-2"">"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,255,tailwind-class,text,warning,text-xs,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<p className=""text-xs text-gray-500 mt-1"">PNG, JPG, GIF up to 10MB</p>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,255,tailwind-class,text,warning,text-gray-500,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<p className=""text-xs text-gray-500 mt-1"">PNG, JPG, GIF up to 10MB</p>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,258,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<label className=""block text-sm font-medium text-gray-700"">Notes for Photos</label>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,282,tailwind-class,background,warning,bg-red-50,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<div className=""bg-red-50 border border-red-200 rounded-lg p-4 mb-4"">"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,282,tailwind-class,border,warning,border-red-200,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"<div className=""bg-red-50 border border-red-200 rounded-lg p-4 mb-4"">"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,284,tailwind-class,text,warning,text-red-600,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<AlertCircle className=""h-5 w-5 text-red-600 mt-0.5 mr-3 flex-shrink-0"" />"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,286,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<h4 className=""text-sm font-medium text-red-900"">Please correct the following errors:</h4>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,286,tailwind-class,text,warning,text-red-900,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<h4 className=""text-sm font-medium text-red-900"">Please correct the following errors:</h4>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,287,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<ul className=""text-sm text-red-700 mt-1 list-disc list-inside"">"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,287,tailwind-class,text,warning,text-red-700,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<ul className=""text-sm text-red-700 mt-1 list-disc list-inside"">"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\VascularAssessmentForm.tsx,22,tailwind-class,text,warning,text-lg,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<h3 className=""text-lg font-medium text-gray-900 flex items-center"">"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\VascularAssessmentForm.tsx,23,tailwind-class,text,warning,text-red-600,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<Activity className=""h-5 w-5 mr-2 text-red-600"" />"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\VascularAssessmentForm.tsx,29,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<label className=""block text-sm font-medium text-gray-700 mb-2"">"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\VascularAssessmentForm.tsx,35,tailwind-class,border,warning,border-gray-300,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"className=""w-full px-3 py-2 border border-gray-300 rounded-md focus:outline-none focus:ring-2 focus:ring-blue-500"""
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\VascularAssessmentForm.tsx,49,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<label className=""block text-sm font-medium text-gray-700 mb-2"">"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\VascularAssessmentForm.tsx,70,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<span className=""text-sm capitalize"">{factor.replace(/_/g, ' ')}</span>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\VascularAssessmentForm.tsx,92,tailwind-class,background,warning,bg-red-50,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<div className=""bg-red-50 border border-red-200 rounded-lg p-4"">"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\VascularAssessmentForm.tsx,92,tailwind-class,border,warning,border-red-200,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"<div className=""bg-red-50 border border-red-200 rounded-lg p-4"">"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\VascularAssessmentForm.tsx,94,tailwind-class,text,warning,text-red-600,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<AlertCircle className=""h-5 w-5 text-red-600 mt-0.5 mr-3 flex-shrink-0"" />"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\VascularAssessmentForm.tsx,96,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<h4 className=""text-sm font-medium text-red-900"">Validation Errors</h4>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\VascularAssessmentForm.tsx,96,tailwind-class,text,warning,text-red-900,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<h4 className=""text-sm font-medium text-red-900"">Validation Errors</h4>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\VascularAssessmentForm.tsx,97,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<ul className=""text-sm text-red-700 mt-1 list-disc list-inside"">"
